# ell C_ell
1.474500e+04 3.578957e+00
1.474600e+04 3.579156e+00
1.474700e+04 3.579355e+00
1.474800e+04 3.579554e+00
1.474900e+04 3.579753e+00
1.475000e+04 3.579951e+00
1.475100e+04 3.580150e+00
1.475200e+04 3.580349e+00
1.475300e+04 3.580548e+00
1.475400e+04 3.580747e+00
1.475500e+04 3.580946e+00
1.475600e+04 3.581145e+00
1.475700e+04 3.581344e+00
1.475800e+04 3.581543e+00
1.475900e+04 3.581741e+00
1.476000e+04 3.581940e+00
1.476100e+04 3.582139e+00
1.476200e+04 3.582338e+00
1.476300e+04 3.582537e+00
1.476400e+04 3.582736e+00
1.476500e+04 3.582935e+00
1.476600e+04 3.583134e+00
1.476700e+04 3.583333e+00
1.476800e+04 3.583531e+00
1.476900e+04 3.583730e+00
1.477000e+04 3.583929e+00
1.477100e+04 3.584128e+00
1.477200e+04 3.584327e+00
1.477300e+04 3.584526e+00
1.477400e+04 3.584725e+00
1.477500e+04 3.584924e+00
1.477600e+04 3.585123e+00
1.477700e+04 3.585321e+00
1.477800e+04 3.585520e+00
1.477900e+04 3.585719e+00
1.478000e+04 3.585918e+00
1.478100e+04 3.586117e+00
1.478200e+04 3.586316e+00
1.478300e+04 3.586515e+00
1.478400e+04 3.586714e+00
1.478500e+04 3.586913e+00
1.478600e+04 3.587111e+00
1.478700e+04 3.587310e+00
1.478800e+04 3.587509e+00
1.478900e+04 3.587708e+00
1.479000e+04 3.587907e+00
1.479100e+04 3.588106e+00
1.479200e+04 3.588305e+00
1.479300e+04 3.588504e+00
1.479400e+04 3.588703e+00
1.479500e+04 3.588901e+00
1.479600e+04 3.589100e+00
1.479700e+04 3.589299e+00
1.479800e+04 3.589498e+00
1.479900e+04 3.589697e+00
1.480000e+04 3.589896e+00
1.480100e+04 3.590095e+00
1.480200e+04 3.590294e+00
1.480300e+04 3.590493e+00
1.480400e+04 3.590691e+00
1.480500e+04 3.590890e+00
1.480600e+04 3.591089e+00
1.480700e+04 3.591288e+00
1.480800e+04 3.591487e+00
1.480900e+04 3.591686e+00
1.481000e+04 3.591885e+00
1.481100e+04 3.592084e+00
1.481200e+04 3.592283e+00
1.481300e+04 3.592481e+00
1.481400e+04 3.592680e+00
1.481500e+04 3.592879e+00
1.481600e+04 3.593078e+00
1.481700e+04 3.593277e+00
1.481800e+04 3.593476e+00
1.481900e+04 3.593675e+00
1.482000e+04 3.593874e+00
1.482100e+04 3.594073e+00
1.482200e+04 3.594271e+00
1.482300e+04 3.594470e+00
1.482400e+04 3.594669e+00
1.482500e+04 3.594868e+00
1.482600e+04 3.595067e+00
1.482700e+04 3.595266e+00
1.482800e+04 3.595465e+00
1.482900e+04 3.595664e+00
1.483000e+04 3.595863e+00
1.483100e+04 3.596061e+00
1.483200e+04 3.596260e+00
1.483300e+04 3.596459e+00
1.483400e+04 3.596658e+00
1.483500e+04 3.596857e+00
1.483600e+04 3.597056e+00
1.483700e+04 3.597255e+00
1.483800e+04 3.597454e+00
1.483900e+04 3.597652e+00
1.484000e+04 3.597851e+00
1.484100e+04 3.598050e+00
1.484200e+04 3.598249e+00
1.484300e+04 3.598448e+00
1.484400e+04 3.598647e+00
1.484500e+04 3.598846e+00
1.484600e+04 3.599045e+00
1.484700e+04 3.599244e+00
1.484800e+04 3.599442e+00
1.484900e+04 3.599641e+00
1.485000e+04 3.599840e+00
1.485100e+04 3.600039e+00
1.485200e+04 3.600238e+00
1.485300e+04 3.600437e+00
1.485400e+04 3.600636e+00
1.485500e+04 3.600835e+00
1.485600e+04 3.601034e+00
1.485700e+04 3.601232e+00
1.485800e+04 3.601431e+00
1.485900e+04 3.601630e+00
1.486000e+04 3.601829e+00
1.486100e+04 3.602028e+00
1.486200e+04 3.602227e+00
1.486300e+04 3.602426e+00
1.486400e+04 3.602625e+00
1.486500e+04 3.602824e+00
1.486600e+04 3.603022e+00
1.486700e+04 3.603221e+00
1.486800e+04 3.603420e+00
1.486900e+04 3.603619e+00
1.487000e+04 3.603818e+00
1.487100e+04 3.604017e+00
1.487200e+04 3.604216e+00
1.487300e+04 3.604415e+00
1.487400e+04 3.604614e+00
1.487500e+04 3.604812e+00
1.487600e+04 3.605011e+00
1.487700e+04 3.605210e+00
1.487800e+04 3.605409e+00
1.487900e+04 3.605608e+00
1.488000e+04 3.605807e+00
1.488100e+04 3.606006e+00
1.488200e+04 3.606205e+00
1.488300e+04 3.606404e+00
1.488400e+04 3.606602e+00
1.488500e+04 3.606801e+00
1.488600e+04 3.607000e+00
1.488700e+04 3.607199e+00
1.488800e+04 3.607398e+00
1.488900e+04 3.607597e+00
1.489000e+04 3.607796e+00
1.489100e+04 3.607995e+00
1.489200e+04 3.608194e+00
1.489300e+04 3.608392e+00
1.489400e+04 3.608591e+00
1.489500e+04 3.608790e+00
1.489600e+04 3.608989e+00
1.489700e+04 3.609188e+00
1.489800e+04 3.609387e+00
1.489900e+04 3.609586e+00
1.490000e+04 3.609785e+00
1.490100e+04 3.609984e+00
1.490200e+04 3.610182e+00
1.490300e+04 3.610381e+00
1.490400e+04 3.610580e+00
1.490500e+04 3.610779e+00
1.490600e+04 3.610978e+00
1.490700e+04 3.611177e+00
1.490800e+04 3.611376e+00
1.490900e+04 3.611575e+00
1.491000e+04 3.611774e+00
1.491100e+04 3.611972e+00
1.491200e+04 3.612171e+00
1.491300e+04 3.612370e+00
1.491400e+04 3.612569e+00
1.491500e+04 3.612768e+00
1.491600e+04 3.612967e+00
1.491700e+04 3.613166e+00
1.491800e+04 3.613365e+00
1.491900e+04 3.613563e+00
1.492000e+04 3.613762e+00
1.492100e+04 3.613961e+00
1.492200e+04 3.614160e+00
1.492300e+04 3.614359e+00
1.492400e+04 3.614558e+00
1.492500e+04 3.614757e+00
1.492600e+04 3.614956e+00
1.492700e+04 3.615155e+00
1.492800e+04 3.615353e+00
1.492900e+04 3.615552e+00
1.493000e+04 3.615751e+00
1.493100e+04 3.615950e+00
1.493200e+04 3.616149e+00
1.493300e+04 3.616348e+00
1.493400e+04 3.616547e+00
1.493500e+04 3.616746e+00
1.493600e+04 3.616945e+00
1.493700e+04 3.617143e+00
1.493800e+04 3.617342e+00
1.493900e+04 3.617541e+00
1.494000e+04 3.617740e+00
1.494100e+04 3.617939e+00
1.494200e+04 3.618138e+00
1.494300e+04 3.618337e+00
1.494400e+04 3.618536e+00
1.494500e+04 3.618735e+00
1.494600e+04 3.618933e+00
1.494700e+04 3.619132e+00
1.494800e+04 3.619331e+00
1.494900e+04 3.619530e+00
1.495000e+04 3.619729e+00
1.495100e+04 3.619928e+00
1.495200e+04 3.620127e+00
1.495300e+04 3.620326e+00
1.495400e+04 3.620525e+00
1.495500e+04 3.620723e+00
1.495600e+04 3.620922e+00
1.495700e+04 3.621121e+00
1.495800e+04 3.621320e+00
1.495900e+04 3.621519e+00
1.496000e+04 3.621718e+00
1.496100e+04 3.621917e+00
1.496200e+04 3.622116e+00
1.496300e+04 3.622315e+00
1.496400e+04 3.622513e+00
1.496500e+04 3.622712e+00
1.496600e+04 3.622911e+00
1.496700e+04 3.623110e+00
1.496800e+04 3.623309e+00
1.496900e+04 3.623508e+00
1.497000e+04 3.623707e+00
1.497100e+04 3.623906e+00
1.497200e+04 3.624105e+00
1.497300e+04 3.624303e+00
1.497400e+04 3.624502e+00
1.497500e+04 3.624701e+00
1.497600e+04 3.624900e+00
1.497700e+04 3.625099e+00
1.497800e+04 3.625298e+00
1.497900e+04 3.625497e+00
1.498000e+04 3.625696e+00
1.498100e+04 3.625895e+00
1.498200e+04 3.626093e+00
1.498300e+04 3.626292e+00
1.498400e+04 3.626491e+00
1.498500e+04 3.626690e+00
1.498600e+04 3.626889e+00
1.498700e+04 3.627088e+00
1.498800e+04 3.627287e+00
1.498900e+04 3.627486e+00
1.499000e+04 3.627685e+00
1.499100e+04 3.627883e+00
1.499200e+04 3.628082e+00
1.499300e+04 3.628281e+00
1.499400e+04 3.628480e+00
1.499500e+04 3.628679e+00
1.499600e+04 3.628878e+00
1.499700e+04 3.629077e+00
1.499800e+04 3.629276e+00
1.499900e+04 3.629475e+00
1.500000e+04 3.629673e+00
