# ell C_ell
1.080600e+04 2.636272e+00
1.080700e+04 2.636399e+00
1.080800e+04 2.636526e+00
1.080900e+04 2.636653e+00
1.081000e+04 2.636780e+00
1.081100e+04 2.636907e+00
1.081200e+04 2.637034e+00
1.081300e+04 2.637161e+00
1.081400e+04 2.637288e+00
1.081500e+04 2.637415e+00
1.081600e+04 2.637542e+00
1.081700e+04 2.637669e+00
1.081800e+04 2.637796e+00
1.081900e+04 2.637923e+00
1.082000e+04 2.638050e+00
1.082100e+04 2.638177e+00
1.082200e+04 2.638304e+00
1.082300e+04 2.638431e+00
1.082400e+04 2.638558e+00
1.082500e+04 2.638685e+00
1.082600e+04 2.638812e+00
1.082700e+04 2.638939e+00
1.082800e+04 2.639066e+00
1.082900e+04 2.639193e+00
1.083000e+04 2.639320e+00
1.083100e+04 2.639447e+00
1.083200e+04 2.639574e+00
1.083300e+04 2.639701e+00
1.083400e+04 2.639828e+00
1.083500e+04 2.639955e+00
1.083600e+04 2.640082e+00
1.083700e+04 2.640209e+00
1.083800e+04 2.640336e+00
1.083900e+04 2.640463e+00
1.084000e+04 2.640590e+00
1.084100e+04 2.640717e+00
1.084200e+04 2.640844e+00
1.084300e+04 2.640971e+00
1.084400e+04 2.641098e+00
1.084500e+04 2.641225e+00
1.084600e+04 2.641352e+00
1.084700e+04 2.641479e+00
1.084800e+04 2.641606e+00
1.084900e+04 2.641733e+00
1.085000e+04 2.641860e+00
1.085100e+04 2.641987e+00
1.085200e+04 2.642114e+00
1.085300e+04 2.642241e+00
1.085400e+04 2.642368e+00
1.085500e+04 2.642495e+00
1.085600e+04 2.642622e+00
1.085700e+04 2.642749e+00
1.085800e+04 2.642876e+00
1.085900e+04 2.643003e+00
1.086000e+04 2.643130e+00
1.086100e+04 2.643257e+00
1.086200e+04 2.643384e+00
1.086300e+04 2.643511e+00
1.086400e+04 2.643638e+00
1.086500e+04 2.643765e+00
1.086600e+04 2.643892e+00
1.086700e+04 2.644019e+00
1.086800e+04 2.644146e+00
1.086900e+04 2.644273e+00
1.087000e+04 2.644400e+00
